lemma,atlas_id,inflected_form,morphology,frequency
fol,317834,Fol,,
fol,314140,Fol,,
lug,319066,Lev,,
mon,311981,Mon,,
tum,325661,Tum,,
tum,328012,Tum,,
xi,315369,xii,,
xi,315369,XII,,
xix,314889,XVIII,,
xix,314889,XIX,,
xix,314889,xviii,,
ἄβροχος,333491,ἄβροχοι,,
ἄβροχος,333491,ἄβροχον,,
ἄβροχος,333491,ἀβρόχους,,
ἄβροχος,333491,ἀβρόχων,,
ἄβροχος,333491,ἀβρόχῳ,,
ἄβροχος,333491,ἀβρόχοις,,
ἄβροχος,333491,ἄβροχός,,
ἄβροχος,333491,animis,,
ἄβροχος,333491,ἀβρόχουϲ,,
ἄβροχος,333491,ἄβροχα,,
ἀγκαῖος,319669,Ἀγκαῖος,,
ἀγκαῖος,319669,Ἀγκαῖον,,
ἀγκαῖος,319669,Ἀγκαίου,,
ἀγκαῖος,319669,Ἀγκαίοιο,,
ἀγκαῖος,319669,Ἀγκαίῳ,,
ἀγκαῖος,319669,Ἀγκαῖ,,
ἀγύρτης,334383,ἀγύρτηϲ,,
ἀγύρτης,334383,Ἀγύρτηϲ,,
ἀγύρτης,334383,ἀγύρται,,
ἀγύρτης,334383,ἀγύρτην,,
ἀγύρτης,334383,ἀγύρτας,,
ἀγύρτης,334383,ἀγύρτῃ,,
ἀγύρτης,334383,ἀγύρταις,,
ἀγύρτης,334383,ἀγύρταιϲ,,
ἀθέσφατος,332665,ἀθέσφατοι,,
ἀθέσφατος,332665,ἀθέσφατον,,
ἀθέσφατος,332665,ἀθέσφατα,,
αἶ,312159,Αἶ,,
αἰθέριος,333823,Αἰθέριος,,
αἰθέριος,333823,Αἰθέριοϲ,,
αἰθέριος,333823,αἰθέριον,,
αἰθέριος,333823,Αἰθέριον,,
αἰθέριος,333823,Αἰθερίου,,
αἰθέριος,333823,αἰθερίων,,
αἰθέριος,333823,αἰθερία,,
αἰθέριος,333823,αἰθερίαν,,
αἰθέριος,333823,αἰθερίας,,
αἰθέριος,333823,αἰθέρια,,
αἰθέριος,333823,αἰθερίοιο,,
αἰθέριος,333823,αἰθερίου,,
αἰθέριος,333823,αἰθερίῳ,,
αἰθέριος,333823,αἰθερίοις,,
αἴθων,323754,αἴθωνες,,
αἴθων,323754,αἴθωνα,,
αἴθων,323754,αἴθωνος,,
αἴθων,323754,αἴθωνι,,
αἴσων,322813,Αἴσων,,
αἴσων,322813,Αἴσονος,,
αἴσων,322813,Αἴσονά,,
αἴσων,322813,Αἴσονα,,
αἴσων,322813,Αἴσωνα,,
αἴσων,322813,Αἴσον,,
αἰτωλός,319696,Αἰτωλὸς,,
αἰτωλός,319696,Αἰτωλός,,
αἰτωλός,319696,Αἰτωλὸϲ,,
αἰτωλός,319696,Αἰτωλὸν,,
αἰτωλός,319696,Αἰτωλόν,,
αἰτωλός,319696,Αἰτωλοῦ,,
αἰτωλός,319696,Αἰτωλῷ,,
αἰτωλός,319696,Αἰτωλὰ,,
ἀκάτιον,325018,ἀκατίους,,
ἀκάτιον,325018,ἀκατίου,,
ἀκάτιον,325018,ἀκατίων,,
ἀκάτιον,325018,ἀκάτια,,
ἀκάτιον,325018,ἀκάτιά,,
ἀκάτιον,325018,ἀκατίῳ,,
ἀκάτιον,325018,ἀκατίοις,,
ἀκυληία,319446,Ἀκυληία,,
ἀκυληία,319446,Ἀκυληίαν,,
ἀκυληία,319446,Ἀκυληίας,,
ἀκυληία,319446,Ἀκυλίας,,
ἀκυληία,319446,Ἀκυληίᾳ,,
ἄμητος,318460,Ἄμητος,,
ἄμητος,318460,Ἄμητοϲ,,
ἄμητος,318460,ἄμητον,,
ἄμητος,318460,ἄμητα,,
ἄμητος,318460,ἄμητας,,
ἄμητος,318460,ἄμηταϲ,,
ἄμητος,318460,Ἀμάνου,,
ἄμητος,318460,ἀμήτου,,
ἄμητος,318460,ἀμήτῳ,,
ἄμητος,318460,ἄμητες,,
ἄμητος,318460,Ἄμητα,,
ἄμητος,318460,ἄμητοϲ,,
ἀμίς,321221,Ἀμίδαϲ,,
ἀμίς,321221,Ἀμίδ,,
ἀμίς,321221,ἀμίϲ,,
ἀμίς,321221,ἀμὶϲ,,
ἀμίς,321221,Ἀμίδα,,
ἀμίς,321221,Ἀμίϲ,,
ἀμίς,321221,ἀμίδες,,
ἀμίς,321221,ἀμίδα,,
ἀμίς,321221,ἀμίδʼ,,
ἀμίς,321221,ἀμίδας,,
ἀμίς,321221,ἀμίδος,,
ἀμίς,321221,ἀμίδων,,
ἀμίς,321221,ἀμίδι,,
ἀμίς,321221,ἀμωμίδι,,
ἀναβαθμός,327031,ἀναβαθμὸϲ,,
ἀναβαθμός,327031,ἀναβαθμοὶ,,
ἀναβαθμός,327031,ἀναβαθμοί,,
ἀναβαθμός,327031,ἀναβαθμὸν,,
ἀναβαθμός,327031,ἀναβαθμούς,,
ἀναβαθμός,327031,ἀναβαθμοὺς,,
ἀναβαθμός,327031,ἀναβαθμούϲ,,
ἀναβαθμός,327031,ἀναβαθμῶν,,
ἀναβαθμός,327031,ἀναβαθμοῖς,,
ἀνάνιος,318378,Ἀνάνιος,,
ἀνάνιος,318378,Ἀνάνιον,,
ἀνάνιος,318378,Ἀνανίου,,
ἀνάνιος,318378,Ἀνάνῳ,,
ἀνάνιος,318378,Ἀννίῳ,,
ἀνασχετός,324097,ἀνασχετὸν,,
ἀνασχετός,324097,ἀνασχετοῦ,,
ἀνασχετός,324097,ἀνασχετὸς,,
ἀνασχετός,324097,ἀνασχετὴν,,
ἀνασχετός,324097,ἀνασχετοὺς,,
ἀνασχετός,324097,ἀνασχετόν,,
ἀνασχετός,324097,ἀνασχετά,,
ἀνασχετός,324097,ἀνασχετὰ,,
ἀνδρικός,313044,ἀνδρικῶς,,
ἀνδρικός,313044,ἀνδρικῶϲ,,
ἀνδρικός,313044,κἀνδρικῶς,,
ἀνδρικός,313044,Ἀνδρικῶς,,
ἀνδροκλῆς,321917,Ἀνδροκλῆς,,
ἀνδροκλῆς,321917,Ἀνδροκλῆϲ,,
ἀνδροκλῆς,321917,Ἀνδροκλοῦϲ,,
ἀνδροκλῆς,321917,Ἀνδροκλεῖ,,
ἀνδροκλῆς,321917,Ἀνδροκλέα,,
ἀνδροκλῆς,321917,Ἀνδροκλέους,,
ἀνδροκλῆς,321917,Ἀνδροκλέοϲ,,
ἀνδροκλῆς,321917,Ἀνδρόκλεις,,
ἀνδροφονία,326265,ἀνδροφονίαι,,
ἀνδροφονία,326265,ἀνδροφονίαν,,
ἀνδροφονία,326265,ἀνδροκτονίαν,,
ἀνδροφονία,326265,ἀνδροφονίας,,
ἀνδροφονία,326265,ἀνδροφονιῶν,,
ἀνδροφονία,326265,ἀνδροκτασιῶν,,
ἀνδροφονία,326265,ἀνδροφονίᾳ,,
ἀνδροφονία,326265,ἀνδροφονίαις,,
ἀνελλιπής,329846,ἀνελλιπὴς,,
ἀνελλιπής,329846,ἀνελλιπῆ,,
ἀνελλιπής,329846,ἀνελλιποῦς,,
ἀνελλιπής,329846,ἀνελλιπέσιν,,
ἀνελλιπής,329846,ἀνελλιπεῖς,,
ἀνελλιπής,329846,ἀνελλιπὲς,,
ἀνελλιπής,329846,ἀνελλιπές,,
ἀνθεμόεις,329511,ἀνθεμόεντα,,
ἀνθεμόεις,329511,ἀνθεμόεντας,,
ἀνθεμόεις,329511,ἀνθεμόενταϲ,,
ἀνθεμόεις,329511,ἀνθεμόεντος,,
ἀνθεμόεις,329511,ἀνθεμόεντι,,
ἀνθεμόεις,329511,Ἀνθεμόεντα,,
ἀνθεμόεις,329511,ἀνθεμόεσσαι,,
ἀνθεμόεις,329511,ἀνθεμόεσσαν,,
ἀνθεμόεις,329511,ἀνθεμοέντων,,
ἀνθεμόεις,329511,ἀνθεμόεν,,
ἀνοίγνυμι,327499,Ἀνοίγων,,
ἀνοίγνυμι,327499,legatos,,
ἀνοίγνυμι,327499,Ἀνεῴγειϲαν,,
ἀνοίγνυμι,327499,Ἔῳξαϲ,,
ἀνοίγνυμι,327499,Ἀνοίξας,,
ἀνοίγνυμι,327499,ἀνεῳγὸς,,
ἀνοίγνυμι,327499,Ἄνοιξον,,
ἀνοίγνυμι,327499,῏Ωξον,,
ἀνοίγνυμι,327499,Ἀνοιχθέντα,,
ἀνοίγνυμι,327499,legatis,,
ἀνοίγνυμι,327499,Ἀνοίξω,,
ἀνοίγνυμι,327499,Ἀνοίγει,,
ἀνοίγνυμι,327499,Ἀνέῳγεν,,
ἀνοίγνυμι,327499,Ἀνοιγνύει,,
ἀνοίγνυμι,327499,Ἀνοίξατε,,
ἀνοίγνυμι,327499,Ἄνοιξόν,,
ἀνοίγνυμι,327499,ἀνοιγή,,
ἀνοίγνυμι,327499,Ἀνεῳγμέναι,,
ἀνοίγνυμι,327499,ἀνοίξει,,
ἀνοίγνυμι,327499,ἀνοιγμάτων,,
ἀνοίγνυμι,327499,ἀνεῳγόσιν,,
ἀνοίγνυμι,327499,ἀνοίγμασιν,,
ἀνταποκρίνομαι,317325,ἀνταποκρίνῃ,,
ἀνταποκρίνομαι,317325,ἀνταποκρινεῖται,,
ἀνταποκρίνομαι,317325,ἀνταπεκρίνετο,,
ἀνταποκρίνομαι,317325,ἀνταποκρίνονται,,
ἀνταποκρίνομαι,317325,ἀνταποκρινοῦνται,,
ἀνταποκρίνομαι,317325,ἀνταποκρινόμενος,,
ἀνταποκρίνομαι,317325,ἀνταποκρινομένου,,
ἀνταποκρίνομαι,317325,ἀνταποκρινομενου,,
ἀνταποκρίνομαι,317325,ἀνταποκρινούμεθα,,
ἀνταποκρίνομαι,317325,ἀνταπόκριναι,,
ἀνταποκρίνομαι,317325,ἀνταπεκρίνατο,,
ἀνταποκρίνομαι,317325,ἀνταπεκρίναντο,,
ἀντεξάγω,328099,ἀντεξάγειν,,
ἀντεξάγω,328099,ἀντεξάγει,,
ἀντεξάγω,328099,ἀντεξάγουσι,,
ἀντεξάγω,328099,ἀντεξάγων,,
ἀντεξάγω,328099,Ἀντεξάγων,,
ἀντεξάγω,328099,ἀντεξάγοντες,,
ἀντεξάγω,328099,ἀντεξάγοντα,,
ἀντεξάγω,328099,ἀντεξάγοντας,,
ἀντεξάγω,328099,ἀντεξάγοντος,,
ἀντεξάγω,328099,ἀντεξάγουσιν,,
ἀντεξάγω,328099,ἀντεξάγον,,
ἀντεξάγω,328099,ἀντεξαγομένου,,
ἀντεξάγω,328099,ἀντεξαγαγεῖν,,
ἀντιπολιτεύομαι,326399,ἀντιπολιτευόμενος,,
ἀντιπολιτεύομαι,326399,ἀντιπολιτευόμενοϲ,,
ἀντιπολιτεύομαι,326399,ἀντιπολιτευόμενὸς,,
ἀντιπολιτεύομαι,326399,ἀντιπολιτευόμενοι,,
ἀντιπολιτεύομαι,326399,ἀντιπολιτευόμενον,,
ἀντιπολιτεύομαι,326399,ἀντιπολιτευομένους,,
ἀντιπολιτεύομαι,326399,ἀντιπολιτευομένουϲ,,
ἀντιπολιτεύομαι,326399,ἀντιπολιτευομένου,,
ἀντιπολιτεύομαι,326399,ἀντιπολιτευομένων,,
ἀντιπολιτεύομαι,326399,ἀντιπολιτευομένοις,,
ἀντιπολιτεύομαι,326399,ἀντιπολιτευομένας,,
ἀντιπολιτεύομαι,326399,ἀντιπολιτευσάμενος,,
ἀντιπολιτεύομαι,326399,ἀντιπολιτευσαμένους,,
ἀντιπολιτεύομαι,326399,ἀντιπολιτευσαμένου,,
ἀντιπολιτεύομαι,326399,ἀντιπεπολιτευμένων,,
ἀντιφών,312543,Ἀντιφῶντος,,
ἀντιφών,312543,Ἀντιφῶντοϲ,,
ἀντιφών,312543,Ἀντιφέλλου,,
ἀντιφών,312543,Ἀντιφώντος,,
ἀντωνυμικός,337960,ἀντωνυμικόν,,
ἀντωνυμικός,337960,ἀντωνυμικοῖϲ,,
ἀντωνυμικός,337960,ἀντωνυμικὴ,,
ἀντωνυμικός,337960,ἀντωνυμικαὶ,,
ἀντωνυμικός,337960,ἀντωνυμικὴν,,
ἀντωνυμικός,337960,ἀντωνυμικήν,,
ἀντωνυμικός,337960,ἀντωνυμικὰϲ,,
ἀντωνυμικός,337960,ἀντωνυμικῆϲ,,
ἀντωνυμικός,337960,ἀντωνυμικῇ,,
ἀντωνυμικός,337960,ἀντωνυμικὸν,,
ἀντωνυμικός,337960,ἀντωνυμικὰ,,
ἀντωνυμικός,337960,ἀντωνυμικοῦ,,
ἀντωνυμικός,337960,ἀντωνυμικῷ,,
ἄξενος,340935,Ἄξεινος,,
ἄξενος,340935,ἄξενοϲ,,
ἄξενος,340935,ἄξεινος,,
ἄξενος,340935,ἄξενοι,,
ἄξενος,340935,ἄξενον,,
ἄξενος,340935,ἄξεινον,,
ἄξενος,340935,ἄξενα,,
ἄξενος,340935,ἀξένους,,
ἄξενος,340935,ἀξένου,,
ἄξενος,340935,ἀξένῳ,,
ἄξενος,340935,ἄξενόν,,
ἄξενος,340935,ἀξένοις,,
ἄξενος,340935,ἀξενώτερος,,
ἄξενος,340935,ἀξενώτατοι,,
ἄξενος,340935,ἀξενωτάτους,,
ἄξενος,340935,ἀξενωτάταν,,
ἀόρατος,316070,Ἀόρατός,,
ἀόρατος,316070,Ἀόρατος,,
ἀόρατος,316070,ἀοράτουκ,,
ἀόρατος,316070,Ἀόρατον,,
ἀόρατος,316070,Ἀόρατα,,
ἀόρατος,316070,ἀοράτου,,
ἀόρατος,316070,Ἀοράτου,,
ἀόρατος,316070,ἀοράτοο,,
ἀόρατος,316070,Ἀοράτων,,
ἀόρατος,316070,ἀοράτῳ,,
ἀόρατος,316070,ἀοράτων,,
ἀπνευστί,314019,ἀπνευστὶ,,
ἀπνευστί,314019,ἀπνευστεί,,
ἀπόκλιμα,332861,Ἀπόκλιμα,,
ἀπόκλιμα,332861,ἀποκλίματα,,
ἀπόκλιμα,332861,ἀποκλίματος,,
ἀπόκλιμα,332861,ἀποκλιμάτων,,
ἀπόκλιμα,332861,ἀποκλίματι,,
ἀπόκλιμα,332861,ἀποκλίμασιν,,
ἀπόκλιμα,332861,ἀποκλίμασι,,
ἀπόκλιμα,332861,ἀποκλμασι,,
ἀπολαμβάνω,314886,ἀπολαμβάνον,,
ἀπολαμβάνω,314886,αὐθυπότακτον,,
ἀπολαμβάνω,314886,ἀπειληφυῖα,,
ἀπολαμβάνω,314886,ἀπειληφυῖαι,,
ἀπολαμβάνω,314886,ἀπειληφυῖαν,,
ἀπολαμβάνω,314886,ἀπολελ,,
ἀπολαμβάνω,314886,ἀπολαθόν,,
ἀπολαμβάνω,314886,ἀποληφ,,
ἀπολαμβάνω,314886,ἀπολαμβά,,
ἀπολαμβάνω,314886,ἀπολε,,
ἀπολαμβάνω,314886,ἀπολαμ,,
ἀπόμοιρα,312078,ἀπολεξάμενος,,
ἀπρακτέω,325312,ἀπρακτεῖν,,
ἀπρακτέω,325312,ἀπρακτεῖ,,
ἀπρακτέω,325312,ἀπρακτῇ,,
ἀπρακτέω,325312,ἀπρακτοῦσιν,,
ἀπρακτέω,325312,ἀπρακτοῦντες,,
ἀπρακτέω,325312,ἀπρακτοῦντα,,
ἀπρακτέω,325312,ἀπρακτούσης,,
ἀπρακτέω,325312,Ἀπρακτούσης,,
ἀπρακτέω,325312,ἀπρακτούντων,,
ἀπρακτέω,325312,ἀπρακτήσειν,,
ἀπρακτέω,325312,ἀπρακτήσει,,
ἀπρακτέω,325312,ἀπρακτήσομεν,,
ἀπρακτέω,325312,ἀπρακτῆσαι,,
ἀπρακτέω,325312,ἀπρακτήσῃ,,
ἀργολίς,323960,Ἀργολὶς,,
ἀργολίς,323960,Ἀργολίϲ,,
ἀργολίς,323960,Ἀργολίδοϲ,,
ἀργολίς,323960,Ἀργολίδες,,
ἀργολίς,323960,Ἀργολίδα,,
ἀργολίς,323960,Ἀργολίδος,,
ἀργολίς,323960,Ἀργολίδι,,
ἀρτηριακός,323030,ἀρτηριακοὺς,,
ἀρτηριακός,323030,ἀρτηριακὴ,,
ἀρτηριακός,323030,ἀρτηριακαὶ,,
ἀρτηριακός,323030,ἀρτηριακαί,,
ἀρτηριακός,323030,ἀρτηριακὴν,,
ἀρτηριακός,323030,ἀρτηριακὰς,,
ἀρτηριακός,323030,ἀρτηριακῆς,,
ἀρτηριακός,323030,ἀρτηριακῶν,,
ἀρτηριακός,323030,ἀρτηριακῇ,,
ἀρτηριακός,323030,ἀρτηριακαῖς,,
ἀρτηριακός,323030,ἀρτηριακοῖς,,
ἀρχιμάγειρος,313250,ἀρχιμάγειρυς,,
ἀρχιμάγειρος,313250,ἀρχιμάγοι,,
ἀρχιμάγειρος,313250,ἀρχιμάγειρον,,
ἀσυλία,319864,Abhandlung,,
ἀσυλία,319864,Ἀσυλία,,
ἀσυλία,319864,ἀσυλίαν,,
ἀσυλία,319864,ἀσυλλημψίαν,,
ἀσυλία,319864,ἀσυλληψίαν,,
ἀσυλία,319864,ἀσυλίας,,
ἀσυλία,319864,ἀσυλίᾳ,,
ἀσυλία,319864,ἀστίᾳ,,
ἀτρεμίζω,327111,ἀτρεμίζειν,,
ἀτρεμίζω,327111,ἀτρεμιεῖν,,
ἀτρεμίζω,327111,ἀτρεμίζεις,,
ἀτρεμίζω,327111,ἀτρεμίζει,,
ἀτρεμίζω,327111,ἀτρεμί|ζομεν,,
ἀτρεμίζω,327111,ἀτρεμίζομεν,,
ἀτρεμίζω,327111,ἀτρεμίζουσιν,,
ἀτρεμίζω,327111,ἀτρεμίζον,,
ἀτρεμίζω,327111,ἀτρεμίζωσι,,
ἀτρεμίζω,327111,ἀτρεμίζωσιν,,
ἀτρεμίζω,327111,ἀτρεμίζων,,
ἀτρεμίζω,327111,ἀτρεμίζοντες,,
ἀτρεμίζω,327111,ἀτρεμίζοντα,,
ἀτρεμίζω,327111,ἀτρεμίζοντά,,
ἀτρεμίζω,327111,ἀτρεμιζόντων,,
ἀτρεμίζω,327111,ἀτρεμίζουσα,,
ἀτρεμίζω,327111,ἀτρεμίζουσαν,,
ἀτρεμίζω,327111,ἀτρεμιζούσης,,
ἀτρεμίζω,327111,ἀτρεμιζούσῃ,,
ἀτρεμίζω,327111,ἀτρεμίζοντος,,
ἀτρεμίζω,327111,ἀτρεμίζῃ,,
ἀτρεμίζω,327111,ἀτρεμίσῃ,,
ἀτρεμίζω,327111,ἀτρεμίσαντος,,
αὐρήλιος,318125,Αὐρήλιος,,
αὐρήλιος,318125,Αὐρήλιοϲ,,
αὐρήλιος,318125,Αὐρήλιον,,
αὐρήλιος,318125,Αὐρηλίου,,
αὐρήλιος,318125,Αὐρηίου,,
αὐρήλιος,318125,Αὐρηλίῳ,,
αὐρήλιος,318125,Αὐραϲίου,,
αὐτομαθής,339788,αὐτομαθὴς,,
αὐτομαθής,339788,αὐτομαθεῖς,,
αὐτομαθής,339788,αὐτομαθῆ,,
αὐτομαθής,339788,αὐτομαθοῦς,,
αὐτομαθής,339788,αὐτομαθεῖ,,
αὐτομαθής,339788,αὐτομαθέσι,,
αὐτομαθής,339788,αὐτομαθὲς,,
αὐτομαθής,339788,αὐτομαθές,,
βαβαί,321199,βαβαῖ,,
βαβαί,321199,βαβαὶ,,
βαβαί,321199,βαβα,,
βαία,321582,βαλίαν,,
βαία,321582,Βαλίαν,,
βαία,321582,Βαΐας,,
βαία,321582,Βαιῶν,,
βαία,321582,Βαῖαί,,
βαία,321582,Βαῖαι,,
βαία,321582,βειαν,,
βαία,321582,Βαίαν,,
βαία,321582,Βαίας,,
βαία,321582,Βαίαις,,
βαία,321582,Βαΐαις,,
βέβαιος,329982,Βέβαιος,,
βέβαιος,329982,Βέβαιον,,
βέβαιος,329982,βεβαίῳ,,
βέβαιος,329982,μονίμοις,,
βέβαιος,329982,Βεβαιοτέρα,,
βέβαιος,329982,βεβαία,,
βέβαιος,329982,παγία,,
βέβαιος,329982,βεβαίαν,,
βέβαιος,329982,βεβαίωϲιν,,
βέβαιος,329982,βεβαίας,,
βέβαιος,329982,παγίας,,
βέβαιος,329982,βεβαίων,,
βέβαιος,329982,βεβαίᾳ,,
βέβαιος,329982,βέβαιον,,
βέβαιος,329982,μόνιμα,,
βέβαιος,329982,βεβαίου,,
βέβαιος,329982,παγίου,,
βέβαιος,329982,παγίῳ,,
βέβαιος,329982,βεβαίοις,,
βέλος,329111,βέλ,,
βέλος,329111,βέλει,,
βέλος,329111,βέλοϲ,,
βέλος,329111,βέλεσιν,,
βέλος,329111,βέλεσι,,
βέλος,329111,βελέεσσιν,,
βέλος,329111,βελέεσσι,,
βέλος,329111,βελέμνων,,
βέλος,329111,βελέων,,
βέλος,329111,βελῶν,,
βέλος,329111,βέλεα,,
βέλος,329111,βελέεσ,,
βέλος,329111,βελέεο,,
βέλος,329111,βέλη,,
βέλος,329111,βελέ,,
βλήχων,333152,γλήχων,,
βλήχων,333152,Γλήχων,,
βλήχων,333152,γλήχους,,
βλήχων,333152,βλήχωνοϲ,,
βλήχων,333152,γλήχωνι,,
βλήχων,333152,Γλήχωνι,,
βλήχων,333152,βλήχωνα,,
βουκολίον,316584,Βουκολίων,,
βουκολίον,316584,βουκολίων,,
βουκολίον,316584,βουκολίου,,
βουκολίον,316584,βουκολίοις,,
βουκολίον,316584,βουκολίοιϲ,,
βούλευσις,314923,βούλευσίς,,
βούλευσις,314923,βούλευσιν,,
γδε,315278,ΓΔΕ,,
γλωχίν,321544,γλωχῖνες,,
γλωχίν,321544,γλωχῖνα,,
γλωχίν,321544,Γλωχῖνα,,
γλωχίν,321544,γλωχῖνας,,
γλωχίν,321544,Γλωχῖναϲ,,
γλωχίν,321544,γλωχῖνος,,
γλωχίν,321544,γλωχῖνι,,
δαμάσκος,311955,Δαμάσκου,,
διάκατέχω,328362,διακατέχειν,,
διάκατέχω,328362,διακατέχει,,
διάκατέχω,328362,διακατεῖχε,,
διάκατέχω,328362,διακατέχῃ,,
διάκατέχω,328362,διακατεῖχον,,
διάκατέχω,328362,διακατέχων,,
διάκατέχω,328362,διακατέχοντες,,
διάκατέχω,328362,διακατέχοντα,,
διάκατέχω,328362,διακατέχοντας,,
διάκατέχω,328362,διακατεχόντων,,
διάκατέχω,328362,διακατέχονται,,
διάκατέχω,328362,διακατεχομένοις,,
διάκατέχω,328362,διακαθέξειν,,
διάκατέχω,328362,διακαθέξει,,
διάκατέχω,328362,διακαθέξουσιν,,
διάκατέχω,328362,διακατασχεῖν,,
διάκατέχω,328362,διακατέσχεν,,
διάκατέχω,328362,διακατέσχε,,
διάκατέχω,328362,διακατέσχετε,,
διάκατέχω,328362,διακατέσχον,,
διάκατέχω,328362,διακατασχὼν,,
διάκατέχω,328362,διακατασχόντες,,
διάκατέχω,328362,διακατασχόντας,,
διάκτορος,319652,διάκτοροϲ,,
διάκτορος,319652,διάκτορον,,
διάκτορος,319652,διακτόρου,,
διάκτορος,319652,διαέκτου,,
διάκτορος,319652,διάκτορι,,
διάκτορος,319652,διάκτορε,,
διαπορθέω,342868,διαπορθεῖν,,
διαπορθέω,342868,διεπόρθει,,
διαπορθέω,342868,διεπορ,,
διαπορθέω,342868,διεπόρθουν,,
διαπορθέω,342868,διαπορθῶν,,
διαπορθέω,342868,διαπεπράγμεθʼ,,
διαπορθέω,342868,διαπορθήσετʼ,,
διαπορθέω,342868,διαπορθῆσαι,,
διαπορθέω,342868,διεπόρθμευσα,,
διαπορθέω,342868,διεπόρθμευσας,,
διαπορθέω,342868,διεπόρθησε,,
διαπορθέω,342868,διεπόρθησεν,,
διαπορθέω,342868,διεπόρθμευσέ,,
διαπορθέω,342868,διεπορθμεύσαμεν,,
διαπορθέω,342868,διεπόρθησαν,,
διαπορθέω,342868,διεθορύβησαν,,
διαπορθέω,342868,διεθορύβηϲαν,,
διαπορθέω,342868,διαπορθήσωσι,,
διαπορθέω,342868,διαπορθήσας,,
διαπορθέω,342868,διεπορθμεύσατο,,
διαπορθέω,342868,διαπύθηται,,
διαπορθέω,342868,διεπύθοντο,,
διαπορθέω,342868,διεπορθμεύσαντο,,
διαπορθέω,342868,διαπεπορθηκὼς,,
διαπορθέω,342868,διαπεπορθηκότας,,
διαπορθέω,342868,διαπεπορθηκότος,,
διαπορθέω,342868,διαπεπόρθημαι,,
διαπορθέω,342868,διαπεπόρθηται,,
διαπορθέω,342868,διαπεπορθημένων,,
διαπορθέω,342868,διαπεπορθημένης,,
διαπορθέω,342868,διαπορθηθῆναι,,
διαπορθέω,342868,διεπορθμεύθη,,
διαπορθέω,342868,διαπορθηθεῖσα,,
διασκάπτω,353868,διέσκαπτε,,
διασκάπτω,353868,διασκάπτῃ,,
διασκάπτω,353868,διασκάπτων,,
διασκάπτω,353868,διασκάπτοντες,,
διασκάπτω,353868,διασκαπτόντων,,
διασκάπτω,353868,διασκεπτόμενον,,
διασκάπτω,353868,διασκεπτομένους,,
διασκάπτω,353868,διασκεπτομένου,,
διασκάπτω,353868,διασκεπτομένων,,
διασκάπτω,353868,διασκεπτομένῳ,,
διασκάπτω,353868,διασκεπτομένοις,,
διασκάπτω,353868,διασκέψῃ,,
διασκάπτω,353868,διασκάψαι,,
διασκάπτω,353868,διέσκαψε,,
διασκάπτω,353868,διέσκαψεν,,
διασκάπτω,353868,διεσκήνιψε,,
διασκάπτω,353868,διέσκαψαν,,
διασκάπτω,353868,διασκάψας,,
διασκάπτω,353868,διασκεψό,,
διασκάπτω,353868,διασκεψάμενοι,,
διασκάπτω,353868,διάσκεψαι,,
διασκάπτω,353868,διασκέψηται,,
διασκάπτω,353868,διασκέψησθε,,
διασκάπτω,353868,διασκεψαμένῳ,,
διασκάπτω,353868,διεσκάφθαι,,
διασκάπτω,353868,διέσκεμμαι,,
διασκάπτω,353868,διεσκαμμένων,,
διασκάπτω,353868,διεσκαμμένη,,
διασκάπτω,353868,διεσκαμμένην,,
δίκελλα,320577,Δίκελλα,,
δίκελλα,320577,δίκελλαι,,
δίκελλα,320577,δίκελλαν,,
δίκελλα,320577,δικέλλας,,
δίκελλα,320577,δικέλλης,,
δίκελλα,320577,δικέλληϲ,,
δίκελλα,320577,δικέλλαις,,
δίκελλα,320577,δικέλλαιϲ,,
διοσκουρίδης,317886,Διοσκουρίδης,,
διοσκουρίδης,317886,Διοσκουρίδην,,
διοσκουρίδης,317886,Διοσκουρίδου,,
διοσκουρίδης,317886,Διοσκουρίδεω,,
διοσκουρίδης,317886,Διοσκουρίδῃ,,
δόλιος,342334,Δολίων,,
δόλιος,342334,δόλιοϲ,,
δόλιος,342334,Δόλιος,,
δόλιος,342334,δόλιοί,,
δόλιος,342334,δόλιον,,
δόλιος,342334,Δόλιον,,
δόλιος,342334,Δολίοιο,,
δόλιος,342334,σόλῳ,,
δόλιος,342334,Δολίοσιν,,
δόλιος,342334,Δολίοσι,,
δόλιος,342334,δολία,,
δόλιος,342334,δολίας,,
δόλιος,342334,δολίαις,,
δόλιος,342334,δόλια,,
δόλιος,342334,δόλιά,,
δυσόριστος,323376,δυσόριστον,,
δυσόριστος,323376,εὐόριστόν,,
δυσόριστος,323376,εὐόριστον᾿,,
δυσόριστος,323376,εὐόριστα,,
δυσόριστος,323376,εὐόριστά,,
δυσόριστος,323376,δυσόριστα,,
δυσόριστος,323376,δυσορίστῳ,,
δυσόριστος,323376,δυσοριστότερος,,
δυσπειθής,341152,δυσπειθὴς,,
δυσπειθής,341152,δυϲπειθήϲ,,
δυσπειθής,341152,δυσπειθεῖς,,
δυσπειθής,341152,δυϲπειθεῖϲ,,
δυσπειθής,341152,δυσπειθῆ,,
δυσπειθής,341152,δυϲπειθοῦϲ,,
δυσπειθής,341152,δυσπειθέσι,,
δυσπειθής,341152,δυσπειθέα,,
δυσπειθής,341152,δυσπειθὲς,,
δυσπειθής,341152,δυσπειθές,,
δυσπειθής,341152,δυσπειθοῦς,,
